condFile,condFileIm,cueFile,cueFileIm,recogFile,recogFileIm,cues,stimulus,CORRanswer,trialtype,valArous,block,StimulusType,corrAnsw,words,images,trialType,ValArous,Panas_routine.thisRepN,Panas_routine.thisTrialN,Panas_routine.thisN,Panas_routine.thisIndex,skip_routine.thisRepN,skip_routine.thisTrialN,skip_routine.thisN,skip_routine.thisIndex,Group.thisRepN,Group.thisTrialN,Group.thisN,Group.thisIndex,loop_cues.thisRepN,loop_cues.thisTrialN,loop_cues.thisN,loop_cues.thisIndex,loop_cues2.thisRepN,loop_cues2.thisTrialN,loop_cues2.thisN,loop_cues2.thisIndex,instruction_wordfirst.thisRepN,instruction_wordfirst.thisTrialN,instruction_wordfirst.thisN,instruction_wordfirst.thisIndex,instruction_image_first.thisRepN,instruction_image_first.thisTrialN,instruction_image_first.thisN,instruction_image_first.thisIndex,PM_task_loop.thisRepN,PM_task_loop.thisTrialN,PM_task_loop.thisN,PM_task_loop.thisIndex,recog_task_loop.thisRepN,recog_task_loop.thisTrialN,recog_task_loop.thisN,recog_task_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,finalLoop.thisRepN,finalLoop.thisTrialN,finalLoop.thisN,finalLoop.thisIndex,SAMratings.thisRepN,SAMratings.thisTrialN,SAMratings.thisN,SAMratings.thisIndex,key_resp_PM.keys,key_resp_PM.corr,key_resp_PM.rt,key_resp_PM.lenient,key_resp_18.keys,key_resp_18.corr,key_resp_18.rt,slider_valence.response,slider_valence.rt,slider_arousal.response,slider_arousal.rt,key_resp_23.keys,key_resp_23.corr,key_resp_23.rt,participant,Group,session,date,expName,psychopyVersion,frameRate,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,subdued,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stagnant,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,trunk,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,timid,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,impair,h,10,NegL2,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,timid,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,handicap,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,utensil,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,thermometer,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,utensil,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,fatigued,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,desire,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,discomfort,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,desire,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,table,h,9,NeuL2,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bath,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,crucify,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stomach,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,crucify,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,accident,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bird,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,couple,python,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stiff,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,couple,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,abuse,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,cozy,h,8,PosL2,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,earth,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,tower,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,earth,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,accident,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,overwhelmed,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,thermometer,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,overwhelmed,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,weary,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,python,h,12,NeuH2,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,chaos,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,handicap,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,chaos,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,trunk,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,spray,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,crash,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dignified,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,crash,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,divorce,h,13,NegH2,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bed,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,easy,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bed,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,disaster,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stomach,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,disaster,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bird,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dump,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,cuddle,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dollar,h,11,PosH2,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,None,0,[],0,,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,cuddle,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,assault,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,trash,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,ecstasy,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,abuse,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,ecstasy,d,1,Hit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,fatigued,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,urine,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,waste,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
PM_words_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,assault,l,0,NoHit,2,Words,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,None,0,[],[],,,,,,,,,,,,A,2,2019_Jul_01_2022,PM,3.0.6,59.95113035579848,
